SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,PLAYER_ID,SEASON
22015,201166,0021500551,"JAN 09, 2016",CHI @ ATL,L,5,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,-7,1,Aaron Brooks,201166,2015-16
22015,201166,0021500507,"JAN 03, 2016",CHI @ TOR,W,25,2,6,0.333,1,3,0.333,0,0,0.0,1,5,6,2,0,0,1,3,5,2,1,Aaron Brooks,201166,2015-16
22015,201166,0021500493,"JAN 01, 2016",CHI vs. NYK,W,13,3,4,0.75,1,1,1.0,0,0,0.0,0,0,0,2,0,0,0,4,7,0,1,Aaron Brooks,201166,2015-16
22015,201166,0021500478,"DEC 30, 2015",CHI vs. IND,W,41,11,20,0.55,4,7,0.571,3,4,0.75,1,0,1,5,1,0,6,3,29,9,1,Aaron Brooks,201166,2015-16
22015,201166,0021500463,"DEC 28, 2015",CHI vs. TOR,W,27,6,13,0.462,1,3,0.333,4,5,0.8,0,3,3,5,0,0,1,3,17,9,1,Aaron Brooks,201166,2015-16
22015,201166,0021500449,"DEC 26, 2015",CHI @ DAL,L,15,3,9,0.333,1,3,0.333,0,0,0.0,1,2,3,1,0,0,2,2,7,8,1,Aaron Brooks,201166,2015-16
22015,201166,0021500437,"DEC 25, 2015",CHI @ OKC,W,10,2,4,0.5,2,2,1.0,0,0,0.0,0,4,4,1,0,1,0,1,6,3,1,Aaron Brooks,201166,2015-16
22015,201166,0021500414,"DEC 21, 2015",CHI vs. BKN,L,14,3,6,0.5,2,4,0.5,0,0,0.0,0,0,0,2,1,0,1,1,8,6,1,Aaron Brooks,201166,2015-16
22015,201166,0021500400,"DEC 19, 2015",CHI @ NYK,L,21,3,8,0.375,1,4,0.25,4,4,1.0,0,1,1,3,1,0,1,3,11,-4,1,Aaron Brooks,201166,2015-16
22015,201166,0021500391,"DEC 18, 2015",CHI vs. DET,L,12,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,2,0,0,1,2,2,-6,1,Aaron Brooks,201166,2015-16
